"","area_rural","area_suburban","area_urban","marital_divorced","marital_married","marital_never_married","marital_separated","marital_widowed","gender_female","gender_male","gender_nonbinary","techie_no","techie_yes","contract_month_to_month","contract_one_year","contract_two_year","port_modem_no","port_modem_yes","tablet_no","tablet_yes","internet_service_dsl","internet_service_fiber_optic","internet_service_none","phone_no","phone_yes","multiple_no","multiple_yes","online_security_no","online_security_yes","online_backup_no","online_backup_yes","device_protection_no","device_protection_yes","tech_support_no","tech_support_yes","streaming_tv_no","streaming_tv_yes","streaming_movies_no","streaming_movies_yes","paperless_billing_no","paperless_billing_yes","payment_method_bank_transfer_automatic","payment_method_credit_card_automatic","payment_method_electronic_check","payment_method_mailed_check","zip","children","age","income","outage_sec_perweek","email","contacts","yearly_equip_failure","tenure","monthly_charge","bandwidth_gb_year","item1","item2","item3","item4","item5","item6","item7","item8","churn"
"64",0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0.591863490385788,0.375,0.23943661971831,0.0596399815227526,0.288788584065429,0.333333333333333,0,0.5,0.115289814420834,0.833366922547187,0.203100450238341,0.6,0.4,0.2,0.4,0.4,0.4,0.4,0.6,"Yes"
"65",0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0.92611488271881,0.125,0.732394366197183,0.00938618619570439,0.665176526890539,0.722222222222222,0,0,0.0193470238741837,0.64224200563666,0.0704279626635474,0.6,0.6,0.6,0.8,0.2,0.4,0.6,0.6,"Yes"
"66",1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0.907536891743567,0.25,0.690140845070423,0.653123962261847,0.637502615077235,0.555555555555556,0,0,0.0623930271407052,0.904844173317793,0.213122199705858,0.4,0.4,0.6,0.4,0.8,0.4,0.4,0.6,"Yes"
"67",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0.194255864059515,0.5,0.394366197183099,0.0925552265698484,0.36499077474395,0.444444444444444,0,0,0.00122907577658201,0.571821407985655,0.0874681148806996,0,0,0.2,0.2,0.4,0,0.4,0.2,"Yes"
"68",0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0.419417455994146,0.125,0.450704225352113,0.601943070316632,0.355679476695401,0.388888888888889,0.666666666666667,0.5,0.269525082874404,0.332850195482659,0.32419962534486,0.2,0.2,0.4,0.6,0.4,0.4,0.6,0.6,"No"
"69",1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0.626305947396236,0.125,0.0845070422535211,0.151121034137224,0.672024698346987,0.833333333333333,0.333333333333333,0,0.333036256523352,0.761893711141423,0.357679192586411,0.6,0.6,0.8,0,0.6,0.6,0.4,0.4,"Yes"
"70",1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0.562421236635636,0,0.028169014084507,0.637300898805051,0.7766915277371,0.777777777777778,0,0,0.122159818518071,0.226075523590535,0.139079960148637,0.4,0.6,0.4,0.6,0.8,0.6,0.4,0.4,"No"
"71",0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.323173706248221,0.125,0.154929577464789,0.299811289831053,0.71435736700662,0.555555555555556,0.666666666666667,0.5,0.12427833277479,0.512083431639214,0.230711153225423,0.4,0.6,0.4,0.2,0.8,0.4,0.4,0.6,"Yes"
"72",1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0.145768120655311,0,0.183098591549296,0.362233208057509,0.819954483932679,0.166666666666667,0.333333333333333,0,0.0961647098629611,0.428267334338309,0.112491645988378,0.4,0.4,0.4,0.6,0.6,0.4,0.6,0.6,"No"
"73",0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0.496727509248343,0.625,0.76056338028169,0.602433301155281,0.416142868437867,0.555555555555556,1,0,0.25984383803539,0.535146306532059,0.250121463191122,0.6,0.6,0.6,0.4,0,0.8,0.6,0.6,"No"
"74",0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0.424326192121631,0.5,0.746478873239437,0.363652071781179,0.402113998674192,0.388888888888889,0.333333333333333,0,0.187938826982089,0.190435679468911,0.247081976998668,0.6,0.6,0.4,0.4,0.6,0.4,0.2,0.8,"No"
"75",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0.675261189479247,0.25,0.197183098591549,0.576079613552882,0.421182972726955,0.444444444444444,0,0,0.017638832162796,0.547276109984511,0.0680000803981473,0.8,0.4,0.8,0.8,0.4,0.4,0.8,0.2,"No"
"76",1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0.216482377332412,0,0.211267605633803,0.081189924385754,0.27645296187358,0.666666666666667,0.333333333333333,0,0.0190582537080225,0.285362713481443,0.0581286886641534,0.4,0.4,0.6,0.4,0.4,0.6,0.4,1,"No"
"77",0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0.165148989796333,0.375,0.690140845070423,0.156120855040851,0.76011391356629,0.5,1,0,0.0513489250583034,0.166546138331765,0.0625904316309706,0.4,0.4,0.2,0.2,0.8,0.6,0.2,0.4,"No"
"78",0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.606030732956624,0,0.676056338028169,0.222179440334751,0.346147505208976,0.555555555555556,0.333333333333333,0.5,0.0382660771497651,0.607378347593282,0.0887844067991045,0.6,0.4,0.4,1,0,0.6,0.4,0.4,"Yes"
"79",0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0.966624659539006,0,0.605633802816901,0.157402344165335,0.590070699422046,0.555555555555556,0,1,0.0443156449199439,0.261545519319323,0.0340039418551403,0.4,0.2,0.4,0.6,0.4,0.6,0.8,0.6,"No"
"80",0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0.0179478840603277,0,0.633802816901408,0.333999453250712,0.793578615021663,0.333333333333333,0.333333333333333,0,0.180997738180664,0.678695113304398,0.283088109619108,0.4,0.2,0.4,0.2,0.6,0.4,0.2,0.6,"Yes"
"81",0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0.490558559291028,0,0.704225352112676,0.931153898928033,0.222466520403815,0,0.333333333333333,0,0.0319496228958274,0.392470478344868,0.0411905980691046,0.2,0.2,0.2,0.6,0.4,0.4,0.6,0.4,"No"
"82",0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0.712417171429733,0.25,0.197183098591549,0.125266552406146,0.327438008240162,0.222222222222222,0.333333333333333,0.5,0.264047837529659,0.380625676108911,0.332103555673824,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.4,"Yes"
"83",0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0.331019553640392,0,0.816901408450704,0.653145793422401,0.49072394865198,0.222222222222222,0.333333333333333,0,0.244793889149442,0.499572010501644,0.296718489183381,0.4,0.2,0.4,0.6,0.2,0.6,0.8,0.4,"No"
"84",0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0.754166836050246,0,0.154929577464789,0.193425780482182,0.559943726000221,0.555555555555556,0,0,0.051659263669741,0.785829564619416,0.143272732704379,0.8,0.8,0.6,0.8,0,0.8,0.8,0.6,"Yes"
"85",1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0.608978007236067,0,0.915492957746479,0.43757456453101,0.434252653395557,0.777777777777778,0,0.5,0.0815728232552484,0.214096898957724,0.0533878717445381,0.6,0.6,0.6,0.4,0.2,0.6,0.4,0.6,"No"
"86",1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0.277409650798813,0.625,0.873239436619718,0.832515864178809,0.465928509531916,0.666666666666667,0.333333333333333,0,0.271945341685493,0.392621657164509,0.271419590183208,0.8,0.6,0.6,0.4,0.6,0.6,0.8,0.8,"No"
"87",0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0.587208829627221,0,0.028169014084507,0.32231177759578,0.752848601570436,0.444444444444444,0.333333333333333,0.5,0.0844253822454394,0.487620072320427,0.130201990477774,0.4,0.6,0.4,0.8,0.2,1,1,1,"No"
"88",0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0.419956095776251,0.125,0.197183098591549,0.348632961025799,0.714369772881065,0.388888888888889,0.333333333333333,0,0.142682361155935,0.487620072320427,0.177368328290979,0.4,0.6,0.6,0.6,0.4,0.6,0.2,0.4,"No"
"89",0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0.105817309646734,0,0.492957746478873,0.185492902730132,0.635731576680638,0.888888888888889,0.333333333333333,0,0.0216523767245358,0.666959878245075,0.0932285543289063,0.2,0.6,0.4,0.2,0.4,0.4,0.8,0.4,"Yes"
"90",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0.256067319809748,0.25,0.0985915492957746,0.394657413704454,0.514093762929257,0.333333333333333,0.333333333333333,0,0.228481505440672,0.428006022164866,0.247166623408578,0.6,0.6,0.4,0.6,0.4,0.4,0.4,0.6,"No"
"91",0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0.64103215577869,0,0.71830985915493,0.0279533456779113,0.77462378241202,0.722222222222222,0,1,0.306884858132588,0.594650223333818,0.305459000374646,0.4,0.4,0.4,0.4,0.2,0.6,0.6,0.6,"Yes"
"92",0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0.681531769584129,0.375,0.746478873239437,0.422615691607528,0.314687861546217,0.388888888888889,0.666666666666667,0.5,0.0397016474140076,0.594650223333818,0.095786329643686,0.4,0.8,0.4,0.2,0.6,0.2,0.6,0.2,"Yes"
"93",0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0.0966096182771657,0.375,0.492957746478873,0.244199723423453,0.394165482064823,0.833333333333333,0.333333333333333,0,0.13755836633698,0.785746660105419,0.273729470553576,0.4,0.4,0.2,0.6,0.4,0.2,0.6,0.4,"Yes"
"94",0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0.472214317655189,0.25,0.535211267605634,0.0954534344175361,0.760393773987072,0.444444444444444,0,1,0.170177450189717,0.440069311694467,0.182950187586762,0.6,0.6,0.4,0.4,0.8,0.4,0.2,0.2,"Yes"
"95",0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0.798121874872962,0,0.338028169014085,0.244999309892758,0.649765982072334,0.333333333333333,0.666666666666667,1,0.193812857691313,0.439990479849852,0.258132714959777,0.6,0.4,0.6,0.4,0.8,0.6,0.2,0.4,"Yes"
"96",0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0.355309158908899,0.375,0.211267605633803,0.251209223940245,0.614637977416079,0.611111111111111,0,0,0.119277208330441,0.547136054881009,0.166868336366913,0.2,0.2,0.2,0.2,0.6,0.2,0.4,0.2,"Yes"
"97",0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0.194266027074271,0.125,0.408450704225352,0.448852865497492,0.820900723411518,0.722222222222222,0.333333333333333,0,0.0590519190052998,0.273384088848632,0.0784511774508765,0.6,0.6,0.6,0.6,0.4,0.4,0.6,0.4,"No"
"98",0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0.555896581161836,0.125,0.422535211267606,0.0703091931097946,0.573753686550139,0.833333333333333,1,0.5,0.0784916312431037,0.535211854623269,0.104683037355802,0.4,0.6,0.6,0.6,0.2,0.4,0.6,0.6,"Yes"
"99",1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0.547410463839993,0,0.633802816901408,0.202407119933847,0.51514688370104,0.388888888888889,0.333333333333333,0,0.030558392818025,0.380491853712057,0.0316377682859808,0.6,0.4,0.6,0.2,0.4,0.4,0.4,0.4,"Yes"
"100",0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0.00241879751209399,0.125,0.309859154929577,0.523265750798273,0.362648111186273,0.333333333333333,0,0,0.237694422426989,0.154515368305932,0.20718047247787,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,"No"
"101",0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0.140422374893288,0,0.690140845070423,0.0984734116274217,0.523070662035562,0.611111111111111,0.666666666666667,0,0.170673106481298,0.451908847055417,0.182181376369176,0.8,0.6,0.6,0.4,0.4,0.8,0.4,0.6,"Yes"
"102",0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0.235233139558519,0,0.535211267605634,0.284212521334906,0.338925325016742,0.555555555555556,1,0,0.314688813206311,0.392392864494834,0.299614949802611,1,0.8,0.6,0.6,0.6,0.4,0.8,0.4,"No"
"103",0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0.399701207366153,0.75,0.0845070422535211,0.209690156806758,0.489228371156746,0.388888888888889,0.333333333333333,0,0.0747470493635985,0.27359552509552,0.171027548010936,0.8,0.8,0.6,0.4,0.4,0.4,0.4,0.4,"No"
"104",0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.685170128867027,0.25,0.859154929577465,0.41146570935141,0.534670437016369,0.5,1,0,0.163082085916456,0.928505392806607,0.220740545513885,0.6,0.8,0.6,0.6,0,0.6,0.6,0.6,"No"
"105",1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0.1411236229115,0.375,0.605633802816901,0.516456854390121,0.262060601344084,0.722222222222222,0.333333333333333,0.5,0.08613371839121,0.225820044469268,0.162095316704238,0.6,0.4,0.6,0.8,0.4,0.8,0.6,0.6,"Yes"
"106",0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0.293091182568397,0,0.28169014084507,0.0862436763415632,0.447174157705676,0.444444444444444,0.666666666666667,0,0.117471366510402,0.619270028347254,0.178163470152261,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.6,"Yes"
"107",1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0.914630676043742,0.5,0.140845070422535,0.168373391761066,0.86969538430538,0.555555555555556,0.333333333333333,0,0.301053516277166,0.321044145457119,0.349597452950944,0.8,0.6,0.8,0.2,0.4,0.6,0.6,0.4,"No"
"108",0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0.520478474734745,0.375,0.366197183098592,0.20846421585746,0.19171984822443,0.277777777777778,0.666666666666667,0,0.0534467846066697,0.773990029258466,0.157176425738109,0.6,0.6,0.2,0.4,0.4,0.6,0.8,0.8,"Yes"
"109",0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0.152953372088296,0.125,0.661971830985915,0.292129551281517,0.344859405021784,0.611111111111111,0.666666666666667,0,0.127357195469104,0.166546138331765,0.117868186761863,0.2,0.2,0.4,0.6,0.4,0.4,0.6,0.6,"No"
"110",0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0.334353022480589,0.375,0.23943661971831,0.438118726421841,0.440420547509806,0.666666666666667,0.666666666666667,0.5,0.100732894441933,0.512305425425073,0.170252984648728,0.6,0.6,0.6,0.4,0.6,0.4,0.4,0.6,"No"
"111",0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0.441887881621204,0.25,0.183098591549296,0.297182818100425,0.64573833900324,0.333333333333333,1,0.5,0.0984262037071886,0.333104708772286,0.138754141171599,0.2,0.2,0.4,0.8,0.8,0,0.2,0.2,"No"
"112",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0.3305012398878,0.25,0.225352112676056,0.601013224589358,0.593189484978032,0.444444444444444,0,0.5,0.0876963207235478,0.214013994443728,0.159110943724894,0.6,0.4,0.4,0.4,0.6,0.8,0.6,0.6,"No"
"113",0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.170311801292735,0.25,0.704225352112676,0.765545221510679,0.278504717530432,0.555555555555556,0,0,0.0510262706901479,0.666959878245075,0.126114348449296,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,"Yes"
"114",0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0.0514350176836457,0,0.619718309859155,0.274364565665422,0.599314393446093,0.333333333333333,0,0,0.127446494625137,0.440141658669493,0.196423730862051,0.8,0.8,0.6,0.2,0.8,0.4,0.6,0.4,"No"
"115",0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0.61025854709541,0,0.47887323943662,0.290210026275823,0.453435020258166,0.611111111111111,0,0.5,0.044594367740813,0.190435679468911,0.119331818797457,0.6,0.6,0.8,0.4,0.4,0.6,0.6,0.8,"No"
"116",1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0.358469856498232,1,0.676056338028169,0.102258854011229,0.577086946842406,0.5,0.333333333333333,0.5,0.0242998346089685,0.380491853712057,0.0601999833975215,0.4,0.4,0.4,1,0.4,1,0.8,0.6,"No"
"117",1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0.0207935281922029,0.125,0.732394366197183,0.624070083523594,0.0658379725140445,0.611111111111111,0.333333333333333,0,0.106625608359762,0.499428848560401,0.183832768186121,0.2,0.4,0.2,0.6,0.6,0.2,0,0.4,"Yes"
"118",0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0.123236716939713,0.375,0.323943661971831,0.703499607807244,0.23411860658655,0.388888888888889,0,0,0.123081895788184,0.821475241793216,0.202999516627718,0.8,0.8,0.4,0.6,0.6,0.6,0.6,0.8,"Yes"
"119",0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0.564240416277084,0.25,0.577464788732394,0.616278946602841,0.232308933551116,0.277777777777778,0.333333333333333,0,0.119415640981593,0.154515368305932,0.104438607819726,0.6,0.8,0.6,0.6,0.6,0.6,0.8,0.6,"No"
"120",1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0.192589129639416,0.125,0.394366197183099,0.245114206482189,0.3395722836037,0.5,0,0,0.104837963623946,0.475781502791118,0.129872347541815,0.6,0.4,0.6,0.6,0.8,0.2,0.4,0.4,"No"
"121",0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0.272633033863165,0.375,0.732394366197183,0.991365290864233,0.0550944907232387,0.777777777777778,0,0,0.0755117508934817,0.582660474984868,0.113712163063909,0.4,0.4,0.4,0.6,0.4,0.6,0.4,0.2,"No"
"122",0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0.738485304280662,0.5,0.802816901408451,0.600681229236646,0.305127972747851,0.388888888888889,1,0.5,0.192058182913483,0.833453866426027,0.252789515764032,0.4,0.4,0.6,0.6,0.4,0.6,0.2,0.8,"Yes"
"123",0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0.404711573641205,0,0.112676056338028,0.261194715921215,0.353861076062067,0.333333333333333,0,0.5,0.150875294897429,0.451980228198802,0.235526595972045,0.8,0.6,0.8,0.6,0.6,0.6,0.6,0.6,"Yes"
"124",0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0.601091507784869,0.5,0.0985915492957746,0.511834550851767,0.579030669567075,0.277777777777778,0.333333333333333,0.5,0.0440547549984945,0.428267334338309,0.0778510121742231,0.6,0.4,0.6,0.4,0.6,0.4,0.4,0.4,"No"
"125",1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0.781495182731005,0.125,0.929577464788732,0.228612113076032,0.573484942678388,0.611111111111111,0.333333333333333,0,0.0265138023011916,0.535068692682025,0.051079014294961,0.6,0.8,0.4,0.6,0.6,0.2,0.6,0.2,"Yes"
"126",0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0.0653888369445912,0.375,0.71830985915493,0.403505502220593,0.573938246451927,0.666666666666667,0,1,0.0323678134668399,0.487587552816658,0.0802288801525381,0.6,0.6,0.6,0.8,0.2,0.6,0.6,0.6,"No"
"127",0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0.79831497215334,0.375,0.183098591549296,0.157282515350742,0.517916660219098,0.444444444444444,0.666666666666667,0.5,0.0584998308875365,0.28540157512106,0.165344513510174,0.8,0.8,0.8,0.6,0.2,0.4,0.6,0.4,"No"
"128",1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0.0766901093540388,1,0.802816901408451,0.29103071620033,0.80558179242098,0.666666666666667,0.666666666666667,0,0.0243400984610343,0.6541662058944,0.103749834185596,0.8,0.6,0.6,0.6,0.4,0.8,0.8,0.4,"Yes"
"129",1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0.559108093824952,0.125,0.788732394366197,0.391075809675295,0.61115369831954,0.777777777777778,0.333333333333333,0,0.0306362880386132,0.619270028347254,0.0812844531923605,0.2,0.2,0.4,0.6,0.2,0.2,0.4,0.2,"Yes"
